User ID,Gender,Age,EstimatedSalary,Purchased
16936652,Female,40,101000,0
16035618,Male,50,135000,0
15041987,Female,37,26000,0
10932155,Male,40,137000,1
14542151,Male,43,84000,1
18890779,Female,20,53000,1
12867543,Male,24,121000,1
14093125,Female,51,28000,1
17545221,Female,33,67000,0
10630323,Male,51,16000,1
13662402,Male,49,18000,1
18194068,Female,47,115000,1
10854537,Female,54,110000,1
15870280,Female,25,60000,1
14519659,Male,51,60000,0
13643240,Male,48,39000,1
16119412,Female,28,92000,0
18443425,Male,48,99000,0
11758737,Male,53,148000,1
12929811,Male,34,26000,1
18375860,Male,29,15000,0
18345821,Female,31,27000,1
16222082,Female,49,45000,1
14429372,Male,35,118000,1
15816842,Female,37,121000,1
11681534,Male,58,97000,0
10693433,Male,26,67000,1
15226674,Male,42,148000,0
17319907,Male,41,108000,1
17274618,Male,35,126000,0
14157172,Male,29,112000,1
14409143,Female,41,113000,0
10770279,Female,29,39000,1
10523928,Male,32,62000,0
15143661,Male,21,114000,0
18576231,Male,48,33000,1
10131946,Male,39,21000,1
17382653,Female,47,104000,0
17689859,Female,53,19000,1
11557714,Male,36,28000,1
13645310,Female,35,119000,1
18096160,Female,19,45000,0
12525072,Female,32,20000,0
14233944,Female,23,39000,1
19586695,Male,26,97000,0
16749507,Male,32,90000,1
11671884,Female,25,33000,1
13431311,Male,32,115000,0
15886133,Male,50,140000,0
16478889,Male,45,111000,1
10320700,Female,42,137000,1
11942788,Female,20,60000,1
11337934,Female,26,150000,1
14415053,Male,45,29000,0
19213808,Male,38,53000,0
19576477,Female,23,66000,1
10825595,Female,50,84000,0
11412906,Male,42,95000,1
11871541,Female,56,90000,1
14141758,Female,48,112000,0
19631926,Male,46,61000,0
15522050,Female,41,98000,0
10629066,Male,53,20000,1
18669057,Male,20,91000,0
13479338,Female,48,118000,1
19908889,Female,35,75000,0
14168337,Female,35,117000,1
15373631,Female,36,145000,1
15494636,Male,51,84000,0
19907770,Male,23,123000,0
18474460,Male,58,34000,1
18227125,Male,38,101000,1
19157189,Male,43,57000,1
14575841,Female,28,116000,0
16426207,Female,28,28000,0
11217538,Male,52,45000,1
14950335,Female,23,139000,1
16914164,Female,43,140000,0
14462294,Male,21,131000,1
16180151,Female,22,68000,0
12812118,Male,35,37000,0
17631805,Female,59,117000,0
11891505,Female,35,86000,1
13372856,Female,37,33000,0
15693591,Male,24,60000,1
17546258,Female,52,126000,0
12682100,Male,49,58000,1
17656549,Male,43,102000,0
12001664,Female,35,88000,1
15567861,Female,37,52000,0
13139738,Male,54,140000,1
17337905,Female,20,61000,0
13706136,Male,58,54000,1
19038073,Male,25,114000,1
19711656,Female,52,135000,1
11264986,Male,37,57000,0
18624863,Female,27,19000,1
19283766,Male,50,132000,1
14250486,Male,52,107000,1
13334747,Female,33,134000,1
11469705,Male,41,89000,1
12552414,Female,29,130000,1
18278642,Female,45,51000,1
16194814,Female,46,85000,0
19807371,Male,49,52000,1
15904254,Female,42,50000,1
13682586,Female,34,128000,1
13108677,Male,22,41000,1
13038278,Male,27,143000,1
13475389,Female,56,99000,1
10815387,Female,22,65000,1
11819275,Male,32,133000,0
14147729,Female,55,148000,1
14329417,Male,18,64000,1
19333321,Male,21,107000,1
15501685,Male,30,61000,1
13831621,Male,55,110000,1
12754347,Male,44,132000,1
10697690,Male,55,96000,1
18465115,Female,54,115000,0
11821542,Male,55,20000,0
10729653,Female,52,122000,0
18256987,Female,33,85000,1
11172885,Male,44,84000,0
11795283,Female,28,26000,0
12098400,Male,22,111000,0
16833186,Female,44,149000,1
10069431,Male,58,43000,1
19371557,Female,18,125000,0
15310192,Male,30,101000,0
18654202,Male,19,98000,0
14782571,Female,55,49000,0
15716227,Female,18,143000,0
18262233,Female,45,118000,0
19460157,Female,37,110000,1
19257528,Male,34,51000,1
17841221,Female,20,108000,1
19577798,Male,46,25000,1
11407770,Male,39,68000,1
19569690,Male,57,76000,1
11974114,Female,42,26000,0
15965363,Male,20,76000,1
14724056,Male,40,45000,1
12611457,Male,48,57000,0
14792728,Male,54,143000,0
11497379,Female,33,48000,1
14359854,Male,39,41000,1
14510003,Female,54,34000,0
18903230,Female,22,138000,1
10277565,Male,45,134000,1
13395625,Female,46,64000,1
15650931,Male,32,44000,1
18149769,Male,24,41000,0
19807260,Female,31,144000,0
18259911,Female,19,114000,1
10442083,Female,46,35000,1
10724478,Female,46,93000,1
14151374,Male,19,126000,1
14640874,Male,23,38000,1
11029811,Female,18,142000,1
17791556,Male,27,20000,0
15458432,Female,58,66000,0
18964217,Male,49,57000,1
11892975,Female,34,124000,0
10392690,Male,48,104000,0
16203381,Female,49,94000,0
19816369,Female,32,18000,1
18770098,Male,33,132000,0
10746490,Female,36,24000,0
15436308,Male,31,75000,1
18063490,Male,47,40000,0
13097185,Male,30,122000,0
10143270,Female,30,107000,1
13269385,Female,38,106000,0
19715541,Female,51,132000,0
16551191,Female,18,35000,0
10110427,Female,18,127000,1
17227718,Female,49,34000,0
14906960,Male,19,120000,0
17674557,Male,27,96000,1
19080271,Male,19,26000,0
13893907,Male,34,57000,1
12016669,Male,54,119000,1
19411811,Female,38,103000,0
15722484,Female,27,19000,1
10769687,Male,26,136000,0
10689357,Female,27,40000,0
14255544,Male,26,105000,1
13239423,Male,45,91000,0
19519206,Male,31,19000,1
11125585,Male,48,31000,1
15884156,Female,45,37000,0
14204719,Male,35,123000,1
12376842,Female,19,36000,1
12332433,Male,56,130000,1
18432548,Male,34,123000,0
15015627,Female,31,128000,0
12899885,Female,36,108000,1
14342439,Male,28,147000,0
16611574,Female,42,102000,0
11775451,Female,53,140000,1
18117311,Female,21,78000,1
11782229,Male,26,48000,1
14369139,Male,30,18000,0
16530574,Female,37,55000,1
19946974,Male,23,94000,0
16789996,Male,35,137000,1
19465671,Female,31,91000,1
14386625,Female,54,53000,1
18893740,Male,22,125000,1
11133369,Male,31,26000,0
18162710,Male,42,38000,1
15926570,Female,37,73000,0
10983219,Male,19,87000,1
12859822,Male,57,72000,0
12537367,Male,57,63000,1
14066745,Male,54,134000,0
14824706,Female,26,58000,1
14954940,Male,58,117000,0
16883032,Male,42,43000,0
19569581,Female,40,132000,0
17232220,Female,55,80000,1
10258197,Male,23,139000,0
15501324,Male,20,142000,0
17219062,Male,22,46000,1
15566003,Male,26,23000,1
11098336,Male,32,103000,1
14811849,Male,27,84000,0
15004379,Female,51,58000,1
19228359,Female,47,58000,1
10283739,Male,21,56000,0
18205405,Male,28,83000,1
14461614,Female,57,52000,0
19276155,Male,23,97000,1
16676451,Female,30,23000,1
15099859,Female,42,67000,1
10374175,Female,28,50000,0
13042301,Female,54,76000,0
14857707,Female,32,98000,0
10886440,Female,48,80000,1
17389187,Female,40,63000,1
17903128,Female,50,97000,0
10195722,Male,22,68000,0
19454864,Female,23,145000,0
13978443,Male,47,64000,0
17542742,Female,39,139000,1
12617018,Male,42,108000,1
14404243,Male,35,92000,1
16991405,Female,26,60000,1
19558037,Male,57,109000,1
14928223,Male,54,113000,0
18174934,Male,29,68000,1
12719893,Male,23,125000,1
13596513,Male,42,140000,1
15045095,Male,36,70000,1
17601697,Male,32,56000,0
10509707,Male,32,40000,1
16820172,Male,44,118000,1
15885552,Male,55,146000,0
10313849,Female,48,46000,1
11175773,Female,45,77000,0
15791213,Female,37,89000,0
13929493,Male,23,33000,0
15365031,Female,26,47000,1
13970213,Female,54,106000,1
15367735,Male,37,55000,0
18210102,Female,32,21000,0
19769463,Male,38,129000,1
16626637,Male,45,76000,0
18865610,Female,48,142000,0
18928669,Male,35,19000,0
15186919,Female,42,66000,1
10053841,Female,42,87000,1
15972775,Male,36,21000,0
11161606,Male,42,114000,1
19058698,Female,54,142000,0
10653155,Male,19,46000,1
12258881,Male,40,97000,1
12233580,Male,52,81000,1
12891320,Female,21,76000,0
19026717,Female,28,74000,1
14187885,Female,37,43000,0
10042466,Male,30,143000,0
15166476,Female,30,65000,1
16309196,Male,57,93000,0
15191255,Female,55,150000,0
16545709,Male,42,95000,0
14219301,Male,43,117000,0
18978116,Male,18,24000,0
10959393,Female,26,54000,0
19256146,Male,30,66000,0
10042130,Male,37,110000,1
14827327,Male,25,117000,0
16318517,Male,45,132000,1
12109856,Male,51,16000,0
18784965,Female,42,67000,1
19715244,Male,51,75000,1
16498694,Female,57,64000,1
19507629,Female,33,108000,1
12851708,Female,26,147000,1
10908126,Male,49,20000,1
16979555,Male,33,75000,0
17300802,Male,42,103000,1
10500198,Male,19,112000,0
18469753,Male,19,74000,0
12469912,Male,30,134000,1
10021013,Female,53,119000,0
14956541,Male,43,41000,1
17002323,Male,23,55000,0
16118435,Female,25,55000,0
12785688,Male,26,50000,0
12314529,Female,26,147000,0
11792424,Male,35,146000,0
15538193,Female,57,69000,0
12556574,Female,47,124000,1
18039769,Female,58,110000,1
16938183,Female,56,51000,1
14433616,Male,47,48000,1
19890105,Female,44,47000,0
19532281,Male,56,140000,1
19688443,Male,45,33000,0
14664976,Male,37,108000,0
10126729,Male,58,69000,1
12430475,Female,38,56000,1
13527371,Male,28,92000,0
13111821,Male,44,32000,0
17570217,Female,21,39000,0
15494685,Female,39,84000,1
18707879,Male,40,129000,0
19288219,Male,34,113000,1
19140289,Female,40,117000,1
19003257,Male,25,113000,1
11565143,Female,58,141000,1
13482173,Male,48,36000,0
16530963,Male,29,111000,0
14653836,Female,40,90000,1
19222212,Female,56,26000,1
16446032,Male,59,138000,1
19538736,Male,19,43000,0
19978223,Female,43,81000,1
17606365,Male,53,96000,1
12205413,Male,31,16000,0
18410071,Male,29,41000,1
17358459,Male,51,80000,0
16584189,Male,27,34000,1
18990334,Male,36,22000,1
18542639,Female,32,20000,0
15876995,Male,42,33000,0
18974002,Female,27,39000,0
17519525,Male,42,71000,0
18356779,Female,50,16000,0
17551912,Male,20,40000,0
10618401,Female,26,61000,1
19432408,Male,25,62000,1
12215062,Female,47,109000,0
16116910,Female,55,55000,0
14772415,Female,42,130000,0
14400273,Female,58,104000,0
16131124,Male,18,77000,1
17722359,Female,29,149000,0
12504047,Male,32,103000,0
14536077,Male,27,108000,1
12625047,Male,46,40000,1
16229541,Male,40,128000,0
12841252,Female,26,95000,0
18243049,Male,53,75000,0
10241269,Male,28,59000,1
12924053,Female,37,142000,1
14188510,Female,50,60000,1
11340928,Female,28,132000,1
19061521,Female,31,19000,0
11630129,Female,24,46000,0
17443281,Male,38,148000,1
13841707,Female,58,132000,0
18013429,Female,30,43000,0
15982079,Male,49,45000,1
14639193,Male,50,105000,1
11267789,Male,39,48000,0
10168084,Male,32,85000,1
17532380,Male,29,107000,1
11038360,Male,41,119000,1
10282959,Male,42,133000,0
18048588,Female,59,68000,1
10992834,Female,27,67000,0
15345191,Female,46,101000,1
14032242,Female,53,35000,0
16670154,Female,55,108000,0
17908947,Female,35,75000,0
11096468,Male,58,27000,1
11048472,Male,23,102000,1
12978827,Male,43,98000,1
14496480,Male,41,99000,0
14859940,Female,45,90000,0
10096521,Female,18,50000,0
19429697,Male,46,42000,1
14749083,Female,27,101000,1
18463815,Female,58,122000,1
16088559,Male,45,147000,0
10135182,Male,19,99000,1
11205507,Female,19,76000,1
19853394,Female,28,22000,0
13085498,Female,59,45000,1
14243103,Female,35,20000,1
18747931,Male,38,148000,1
16656350,Female,45,69000,0
19990822,Female,45,66000,0
14901360,Female,46,45000,1
14754344,Female,41,82000,1
11074430,Female,19,97000,1
12533154,Male,41,135000,0
16148359,Male,55,91000,0
13527462,Female,43,106000,0
11061326,Female,48,19000,0
16347564,Male,26,112000,0
17901193,Female,45,119000,0
12130669,Male,56,32000,0
16221207,Male,28,82000,0
18052761,Male,36,120000,1
16153101,Male,20,48000,1
14806583,Male,48,39000,0
18309961,Male,59,115000,1
19430600,Male,36,48000,1
14956361,Female,41,140000,1
16879504,Male,42,91000,1
17980773,Male,20,110000,0
18934296,Male,51,17000,0
10744865,Male,46,96000,1
12157016,Female,28,133000,0
15579242,Female,29,132000,1
15682127,Male,28,23000,0
13259286,Male,39,141000,0
10447565,Female,31,110000,0
13680530,Male,49,93000,1
12598974,Male,38,23000,0
19302001,Male,30,62000,1
11408928,Female,55,117000,1
13190447,Female,32,145000,0
10621838,Male,39,123000,0
14425408,Male,27,148000,1
11568035,Female,41,84000,0
16884761,Female,18,65000,1
12505588,Male,29,150000,0
10523339,Female,59,41000,1
16333359,Female,43,66000,0
15090150,Female,46,66000,0
18347270,Male,40,109000,1
18187073,Female,51,146000,1
14824220,Female,29,15000,0
15357229,Male,50,38000,0
12503303,Male,43,38000,1
10131831,Female,31,77000,1
16257294,Female,36,42000,1
15235899,Female,28,53000,1
12757563,Female,52,54000,1
18788982,Male,25,29000,1
18683969,Male,29,15000,1
13704198,Male,45,123000,1
18821137,Male,31,51000,0
15860110,Female,39,89000,0
15006865,Male,35,17000,0
18010554,Male,29,92000,1
18011190,Female,20,141000,1
13193992,Female,28,57000,0
17221292,Female,24,59000,1
18651989,Female,27,121000,1
11385614,Female,40,73000,0
15037538,Female,57,114000,0
17625059,Male,59,84000,0
18789039,Female,19,53000,1
15996845,Female,41,114000,0
12920148,Female,56,117000,0
11433592,Female,28,28000,0
10276803,Male,21,54000,1
12594067,Male,19,35000,0
18921847,Female,19,146000,0
14829370,Male,42,50000,0
14837262,Male,25,143000,0
14939627,Male,58,114000,1
15278223,Male,24,108000,1
16346875,Female,19,114000,1
18765586,Female,43,17000,1
10193235,Female,35,104000,1
16383691,Male,39,75000,0
11218936,Female,32,107000,1
10937498,Female,44,116000,0
10774581,Male,29,119000,0
15461391,Male,27,78000,1
15775855,Female,51,120000,0
10344216,Female,58,38000,1
14986513,Female,53,27000,1
16386821,Male,33,54000,1
14225753,Male,31,67000,0
12192927,Female,27,64000,0
17666565,Male,18,51000,1
14746685,Female,42,45000,0
14597767,Female,40,136000,0
12773488,Female,20,134000,0
19259260,Male,59,35000,1
12163202,Male,57,42000,1
19129893,Female,52,54000,1
11009488,Female,43,85000,0
10316762,Male,42,43000,1
12247374,Female,55,21000,0
10792760,Male,35,150000,0
13535100,Male,25,88000,0
17330297,Male,39,76000,1
10956766,Female,44,42000,0
16308182,Male,36,57000,1
13125939,Male,20,79000,0
17509344,Female,46,109000,1
18154083,Female,58,57000,0
12897836,Female,40,68000,0
18280237,Male,27,93000,0
17432597,Female,50,115000,0
17813162,Male,51,122000,0
15332430,Male,42,130000,0
13304523,Male,31,128000,1
17556675,Male,18,67000,1
10294161,Male,46,123000,1
11731732,Female,48,93000,1
10644757,Male,29,51000,1
16756649,Male,40,108000,1
15442353,Female,35,61000,1
19304983,Male,18,99000,0
17680771,Female,29,88000,1
19755097,Female,19,107000,0
11558737,Male,30,26000,0
17815489,Female,47,22000,0
10546537,Female,55,29000,0
15259386,Female,23,140000,0
18339049,Female,54,112000,1
10233514,Male,53,59000,1
12664693,Female,41,71000,0
10678992,Female,26,64000,0
10080884,Male,23,108000,1
11311778,Female,58,150000,0
15507491,Male,26,87000,1
13148162,Male,32,90000,0
19097860,Male,18,132000,1
14772411,Female,39,46000,1
14185514,Female,34,91000,0
13391920,Female,42,29000,1
13033578,Female,49,61000,1
13933563,Female,57,149000,0
11702772,Male,45,25000,1
11011638,Female,49,131000,0
11482574,Female,45,106000,0
17226986,Female,43,77000,1
11766392,Female,54,28000,0
11608540,Male,52,16000,0
11171216,Male,55,64000,0
17233836,Male,34,59000,0
14732632,Male,49,17000,0
16361534,Male,53,64000,1
19458167,Female,31,71000,1
11111936,Male,23,40000,0
18150045,Male,58,21000,0
11867244,Male,51,20000,0
16308432,Female,30,137000,0
14329862,Male,28,111000,0
16313506,Female,39,43000,1
11631521,Male,49,70000,0
18491398,Female,28,145000,1
17090127,Female,46,117000,0
10675818,Male,41,25000,0
17111685,Female,56,19000,0
16675831,Male,20,15000,0
17861061,Female,36,134000,1
16499193,Female,55,58000,0
19835937,Female,46,146000,1
12194378,Male,35,112000,0
16755658,Female,36,80000,1
13505331,Male,37,84000,1
15353903,Male,22,80000,1
18191705,Male,56,16000,0
12414174,Male,23,43000,1
14690935,Female,34,95000,1
18277693,Female,38,85000,1
14275052,Male,24,104000,0
15974153,Female,34,63000,1
10801741,Female,42,62000,1
12225571,Female,59,36000,0
18146245,Male,47,38000,1
11260529,Female,22,41000,0
19739806,Male,34,139000,0
18200230,Male,29,105000,0
11121722,Male,58,36000,0
12740571,Female,50,87000,0
17408224,Female,18,143000,1
16622323,Male,59,94000,0
16618036,Male,51,44000,1
16664931,Female,45,117000,0
17882766,Male,42,148000,0
16886954,Female,55,104000,1
10116512,Male,18,20000,0
15096671,Female,43,147000,0
16373783,Male,51,135000,1
17630995,Female,36,68000,0
17948593,Female,27,111000,0
17296105,Male,43,45000,1
15419020,Male,37,51000,1
18310405,Male,22,58000,0
10794567,Female,58,56000,0
19494961,Male,48,146000,0
13645753,Male,39,32000,1
15433751,Female,44,86000,0
16423327,Male,28,90000,1
17721218,Female,22,106000,1
18595353,Female,37,39000,0
17538420,Female,23,31000,0
11223229,Male,53,60000,1
16988864,Male,26,35000,0
14990144,Male,58,100000,0
18359057,Female,46,110000,1
19749159,Female,56,97000,1
16611386,Female,21,42000,0
14493523,Female,37,90000,1
11963384,Female,20,137000,1
17360766,Female,18,106000,1
14211027,Female,50,123000,1
12732609,Male,33,122000,0
16903290,Female,32,146000,0
12050304,Male,49,19000,1
14625984,Male,41,17000,1
10621018,Female,43,19000,1
10009303,Male,46,131000,1
18357714,Male,23,124000,0
19059413,Male,57,43000,0
19319353,Male,28,81000,1
16733882,Female,28,22000,1
18072124,Female,58,60000,0
13526690,Male,32,91000,0
13561499,Male,28,42000,0
17961962,Male,22,52000,1
13053932,Female,32,110000,1
18085250,Male,32,23000,0
18778301,Male,25,58000,0
14342609,Male,49,74000,0
12765370,Male,25,134000,0
16960074,Male,44,93000,0
13520871,Female,33,89000,1
18128065,Male,29,15000,0
10527130,Male,51,135000,0
18330951,Male,45,52000,0
16205393,Female,34,101000,0
14347323,Male,26,51000,1
17492387,Male,56,121000,1
15540971,Male,34,41000,1
10770294,Female,56,98000,1
13607062,Male,40,149000,1
12614431,Male,23,129000,0
13457894,Female,33,120000,0
12395654,Female,26,24000,1
11625902,Female,35,54000,0
13537043,Female,24,26000,1
12456930,Female,21,125000,0
16332552,Female,57,102000,1
16009962,Female,24,104000,0
13970528,Female,28,87000,1
13417745,Female,59,40000,0
11367405,Male,50,47000,0
16332962,Male,33,125000,1
12658952,Male,55,141000,0
16883445,Male,43,149000,0
11271878,Female,20,103000,1
14828991,Male,28,72000,0
11970469,Female,53,53000,1
18220240,Male,24,114000,0
14307263,Female,36,89000,0
13864166,Female,46,34000,1
17501590,Male,20,44000,1
13045934,Female,18,36000,0
12740105,Male,56,82000,1
18389501,Female,25,125000,0
11401635,Male,48,57000,0
19453049,Female,18,16000,1
19154092,Male,46,150000,1
12941687,Female,38,58000,0
19865921,Female,34,115000,1
14276134,Male,19,125000,0
10640493,Female,44,118000,1
11033694,Male,51,102000,0
15837395,Female,18,96000,0
18327820,Female,38,132000,0
13213355,Male,40,129000,1
17925674,Female,46,72000,1
11895165,Female,21,100000,0
12636543,Male,46,47000,0
12692383,Female,34,127000,1
17994252,Male,28,127000,1
10437801,Female,55,57000,1
13568608,Male,40,23000,1
10924886,Female,36,99000,1
15693698,Male,21,84000,0
17415584,Male,27,31000,0
10248863,Female,50,20000,0
11844661,Male,43,126000,1
16233781,Female,39,25000,0
12240459,Male,19,61000,0
10260292,Female,26,101000,0
11683628,Male,21,86000,1
19343193,Female,38,22000,0
10870919,Male,18,48000,1
15604113,Male,45,53000,1
14513466,Male,26,62000,1
12449918,Female,27,116000,1
11641600,Female,55,92000,0
12600731,Female,20,91000,0
17079184,Female,24,76000,1
14294127,Male,35,119000,1
14874649,Female,47,90000,0
18079786,Male,42,30000,1
14613798,Female,57,68000,0
16868123,Female,39,127000,0
10698465,Male,29,81000,1
12918922,Female,40,132000,1
14108710,Female,19,110000,1
12742233,Male,44,78000,0
18516691,Female,22,23000,0
11225210,Male,55,16000,0
16092222,Female,50,117000,1
15966960,Male,22,115000,1
10434153,Female,53,83000,1
11622481,Female,55,117000,0
19330491,Female,47,55000,1
16775932,Male,56,98000,0
17415777,Female,20,76000,0
17317435,Male,45,132000,0
10461714,Male,24,111000,0
15102682,Male,43,33000,0
12816783,Male,54,18000,1
16373824,Male,20,116000,0
11923970,Female,37,71000,0
14001714,Female,55,55000,0
17635517,Female,18,38000,1
17941542,Female,36,116000,0
18119063,Male,55,110000,1
19273409,Female,57,143000,0
18579814,Female,44,70000,1
15669832,Female,45,143000,0
10158416,Male,52,125000,1
10775666,Female,29,70000,0
13367825,Male,59,30000,0
17953210,Female,37,73000,1
18672346,Female,26,93000,0
13271512,Female,40,67000,1
13997719,Male,56,53000,0
11304900,Female,44,148000,0
18280615,Male,58,139000,0
16694550,Male,32,23000,1
10894782,Male,37,51000,1
12925826,Male,33,40000,1
18461089,Female,26,132000,1
17530768,Male,58,50000,0
18938189,Female,56,137000,1
16242655,Male,33,30000,0
14478963,Female,29,33000,1
15134603,Female,38,37000,0
13019699,Female,43,105000,1
10723579,Female,39,136000,1
10763676,Female,45,97000,1
14807322,Female,38,108000,1
11813859,Female,47,124000,1
16075616,Female,59,50000,1
13973828,Female,28,44000,0
10870430,Female,31,90000,0
18731138,Female,23,47000,1
14144806,Male,26,49000,0
15798606,Male,41,70000,0
10075889,Male,29,55000,1
11190927,Female,48,143000,1
12328385,Female,44,32000,0
12858680,Male,26,35000,1
11152535,Female,28,63000,0
13692729,Female,37,129000,0
17052801,Male,47,60000,1
12401679,Male,41,127000,0
12326364,Male,26,65000,0
17251289,Male,59,66000,0
12463373,Female,55,146000,1
19477676,Male,42,36000,0
19423197,Female,25,104000,0
19858278,Female,36,62000,1
19486810,Female,38,19000,0
12804527,Male,33,16000,1
12804034,Female,47,38000,0
19430928,Female,18,29000,0
15746134,Male,54,79000,0
19898501,Female,57,41000,0
12168694,Female,28,137000,1
14461872,Male,42,125000,1
16668505,Male,22,120000,1
13077802,Female,28,116000,0
18953457,Female,49,21000,0
13929514,Female,49,23000,0
15865734,Male,46,134000,0
17916180,Female,54,67000,1
12630800,Female,23,17000,1
10447602,Female,59,71000,0
16907060,Female,41,142000,0
18013560,Female,59,144000,0
19392602,Female,22,121000,0
11992877,Male,57,114000,1
16702021,Female,31,126000,1
17691412,Female,43,150000,0
12760832,Female,41,69000,1
11353353,Female,50,30000,1
19039104,Male,40,98000,1
16053849,Female,33,46000,0
14441415,Female,33,69000,1
12815077,Male,42,146000,1
16732070,Female,39,56000,1
19290224,Female,28,34000,0
15544397,Female,19,31000,1
19299646,Male,28,143000,1
12125309,Male,52,92000,1
16164389,Female,44,92000,0
11126634,Female,53,37000,1
17421522,Male,28,67000,1
10045357,Male,37,22000,0
19682002,Female,58,113000,1
11321304,Male,38,46000,1
18956904,Male,40,61000,0
16785315,Female,19,15000,1
17460844,Male,41,134000,0
12819859,Male,21,114000,0
19837199,Male,25,83000,0
15919236,Male,40,123000,1
10017207,Male,44,127000,0
10468688,Male,50,108000,1
15761365,Male,32,26000,0
16420805,Female,20,92000,0
11570202,Male,26,19000,0
11242992,Female,41,87000,0
13928733,Female,54,126000,0
17233864,Male,55,35000,0
15779411,Male,26,32000,1
15726101,Male,28,113000,0
15311476,Male,44,100000,1
14383108,Female,24,133000,0
13001012,Male,23,87000,1
10851129,Male,35,96000,1
14389967,Female,25,77000,0
14286586,Male,35,78000,0
18052591,Female,29,126000,0
16454650,Female,19,130000,0
15065256,Male,38,35000,1
13705511,Male,43,115000,0
13248336,Female,50,143000,1
19911410,Male,35,121000,1
13400049,Female,37,76000,0
17049100,Female,23,130000,0
17133085,Female,29,42000,0
13866917,Male,37,125000,1
10883361,Female,53,71000,1
16932259,Female,56,92000,1
11423818,Male,46,119000,1
19734357,Female,21,84000,1
13301681,Female,54,80000,1
12575130,Female,37,115000,0
16036746,Male,40,133000,1
12896630,Male,34,60000,1
10336932,Female,50,109000,0
14742857,Female,59,54000,1
19189642,Male,50,24000,0
19151784,Male,53,88000,0
10796350,Male,20,142000,0
12125572,Female,19,125000,1
18225500,Female,23,77000,1
19912305,Female,38,77000,0
15918170,Female,29,40000,0
12923010,Male,55,97000,1
10259355,Female,41,30000,0
19961231,Male,28,139000,0
12134930,Male,33,86000,0
14601145,Male,18,94000,1
15220376,Female,45,81000,1
16416747,Male,26,80000,1
11612173,Male,27,89000,1
12510132,Male,18,138000,1
19188290,Female,56,147000,1
15684221,Female,54,123000,1
11550438,Female,35,69000,1
11073669,Male,48,142000,1
14422909,Male,29,114000,0
17604418,Female,29,118000,0
10637244,Female,19,99000,0
19983528,Female,27,25000,0
12906585,Male,45,79000,0
15919342,Male,42,130000,1
13583021,Female,43,80000,1
11854025,Male,50,66000,1
17944088,Female,44,116000,0
19138225,Female,54,26000,1
19199459,Female,42,57000,1
11811770,Female,42,141000,0
13598275,Female,24,134000,0
17780853,Male,22,113000,0
19229755,Male,55,42000,0
15934785,Male,25,84000,0
14272634,Male,52,58000,0
11239195,Female,50,129000,1
14225345,Male,24,34000,1
14385565,Female,59,74000,0
12709827,Male,43,120000,0
17073196,Male,54,57000,1
16230551,Female,29,41000,1
15670669,Male,39,110000,0
17289767,Male,54,148000,0
10870584,Female,56,126000,1
17752698,Male,41,46000,0
11845694,Male,52,26000,0
17432724,Female,35,145000,1
17569222,Male,21,80000,0
14161028,Female,24,102000,0
18103156,Female,58,25000,0
14970363,Male,57,124000,0
19448696,Female,50,141000,0
19844220,Female,42,132000,0
12051735,Male,53,77000,1
13845543,Male,56,16000,0
18255754,Female,24,35000,0
10179736,Female,39,113000,0
13152117,Female,45,94000,0
12815497,Male,45,30000,1
16572462,Female,21,69000,1
18750441,Male,21,102000,1
10717461,Male,52,22000,1
17774458,Male,50,38000,0
13154606,Male,55,31000,0
17765026,Male,18,111000,0
12867109,Female,50,35000,1
14401409,Male,25,33000,0
12997288,Female,51,19000,1
13421986,Male,23,124000,0
13829332,Female,49,34000,0
11704272,Male,24,119000,0
13279114,Female,28,131000,1
13942494,Male,40,82000,1
19693265,Male,43,43000,0
13265412,Male,20,122000,1
19793442,Female,34,103000,1
14675918,Female,25,73000,1
11979468,Male,44,41000,1
13587545,Male,36,24000,0
18112595,Male,41,99000,0
10544173,Male,30,59000,0
14544707,Female,36,116000,0
17401140,Male,40,93000,1
13989824,Male,27,46000,0
16670483,Female,47,136000,1
12564521,Female,45,38000,1
16942004,Female,51,101000,1
19142775,Female,58,108000,1
14254340,Male,30,36000,1
13824599,Female,33,66000,1
18094756,Male,23,29000,1
10965897,Male,19,41000,0
13602608,Male,47,58000,1
17626859,Female,53,58000,1
10320388,Male,32,35000,0
10539488,Male,59,85000,1
17855941,Male,22,150000,0
10565080,Male,33,74000,0
17089881,Male,45,79000,1
13221991,Male,39,72000,1
18944161,Male,57,132000,1
18624354,Female,49,115000,1
19632419,Male,45,77000,1
18088560,Female,48,52000,1
14319501,Female,25,137000,1
16258743,Female,27,63000,1
18357805,Male,53,27000,1
14604137,Female,37,16000,0
18507495,Female,42,45000,1
12554983,Female,37,80000,0
11650262,Male,34,79000,0
15323215,Male,36,43000,0
17964481,Male,32,89000,0
15192017,Female,41,148000,1
13538086,Male,32,141000,1
11502927,Male,26,38000,1
11005683,Female,53,98000,0
13080968,Female,29,33000,0
15976390,Male,56,133000,1
11113781,Male,23,149000,1
19637891,Female,37,36000,1
14396281,Male,57,42000,0
16967033,Female,41,149000,1
17720911,Female,50,84000,0
16202932,Male,32,37000,1
17594136,Male,41,140000,0
14406715,Male,40,149000,1
18271623,Male,58,108000,0
17211521,Male,30,57000,0
12987291,Female,54,121000,1
18240370,Female,23,34000,1
14074305,Female,31,36000,0
